Team,Season,team_o_fgm,team_o_fga,team_o_ftm,team_o_fta,team_o_oreb,team_o_dreb,team_o_reb,team_o_asts,team_o_pf,team_o_stl,team_o_to,team_o_blk,team_o_3pm,team_o_pts,team_d_fgm,team_d_fga,team_d_ftm,team_d_fta,team_d_oreb,team_d_dreb,team_d_reb,team_d_asts,team_d_pf,team_d_stl,team_d_to,team_d_blk,team_d_3pm,team_d_pts,team_pace,prev_winrate,player_season_gp,player_season_minutes,player_season_pts,player_season_dreb,player_season_oreb,player_season_reb,player_season_asts,player_season_stl,player_season_blk,player_season_turnover,player_season_pf,player_season_fga,player_season_fgm,player_season_fta,player_season_ftm,player_season_tpa,player_season_tpm,player_career_gp,player_career_minutes,player_career_pts,player_career_dreb,player_career_oreb,player_career_reb,player_career_asts,player_career_stl,player_career_blk,player_career_turnover,player_career_pf,player_career_fga,player_career_fgm,player_career_fta,player_career_ftm,player_career_tpa,player_career_tpm,coach_season_win_rate,coach_career_win_rate,win_rate,Class
NYK,1995,3041,6564,1558,2105,1052,2507,3559,2061,2051,671,1332,386,424,8065,2791,6430,1743,2395,1018,2281,3299,1630,1902,658,1342,328,325,7651,94.157635,0.682926829268,39,990,408,62,112,174,94,33,22,66,104,335,154,107,79,55,20,720,19764,8032,969,2683,3652,2028,721,483,1333,1886,6652,3099,2042,1527,868,304,0.449673202614,0.5691403639,0.573170731707,5
NYK,1996,2994,6388,1516,2034,879,2461,3340,1938,1983,618,1288,382,508,8012,2829,6440,1711,2320,1008,2371,3379,1627,1834,646,1278,302,419,7790,93.2210885,0.621951219512,41,1190,534,64,148,213,118,35,23,80,108,426,196,139,106,93,35,775,21731,9205,1272,3297,4569,1847,650,544,1483,2108,7478,3524,2404,1790,1030,366,0.548387096774,0.574652777778,0.69512195122,6
NYK,1997,2942,6304,1532,2036,901,2482,3383,1815,1948,637,1367,377,477,7895,2762,6371,1686,2290,953,2322,3275,1630,1822,690,1313,288,461,7672,93.108673,0.634146341463,39,1105,433,65,140,206,94,32,22,69,108,350,160,115,86,68,25,758,21298,9081,1400,3284,4684,1690,632,548,1414,2128,7484,3524,2380,1736,840,296,0.616584852735,0.574652777778,0.524390243902,5
NYK,1998,2873,6320,1492,1965,975,2475,3450,1798,1990,631,1354,328,426,7664,2644,6201,1740,2346,882,2280,3163,1587,1793,690,1283,304,406,7435,91.8583335,0.609756097561,36,986,394,47,106,154,92,30,25,66,89,329,146,104,77,67,24,688,19319,8281,934,2682,3616,1613,571,608,1254,1753,6985,3189,2045,1529,1025,372,0.597826086957,0.574652777778,0.54,5
NYK,1999,2237,5058,1145,1515,764,1972,2736,1375,1543,514,1025,270,295,5914,2076,4960,1353,1819,735,1883,2618,1254,1370,539,1000,264,282,5788,90.0446055,0.532195121951,32,821,312,49,86,136,67,25,21,53,79,268,118,87,64,34,11,564,15350,6453,786,2147,2934,1259,458,502,1002,1448,5387,2474,1669,1253,705,250,0.53400621118,0.574652777778,0.609756097561,6
NYK,2000,2253,5038,1151,1511,676,2015,2692,1275,1561,454,1002,311,279,5937,2119,5094,1294,1744,771,1933,2704,1266,1417,513,963,284,319,5852,90.466099,0.57487804878,36,959,355,50,98,149,93,27,13,58,90,298,133,88,69,55,20,630,17501,6978,717,2083,2800,1923,540,291,1126,1540,5846,2628,1668,1308,1135,413,0.579591836735,0.574652777778,0.585365853659,5
NYK,2001,2826,6285,1392,1766,787,2522,3310,1554,1923,529,1166,353,371,7415,2639,6279,1543,2084,899,2429,3328,1591,1776,599,1153,345,424,7247,89.9951515,0.59756097561,40,1102,408,53,128,182,100,33,20,65,97,339,154,98,77,57,21,634,17081,6454,728,2111,2839,1853,556,323,1102,1496,5431,2440,1612,1238,945,334,0.588376730002,0.497194809942,0.365853658537,3
NYK,2002,2786,6359,1390,1756,824,2491,3315,1620,1831,551,1143,317,432,7394,2746,6364,1514,2031,915,2479,3394,1667,1711,641,1103,361,444,7450,90.031414,0.475609756098,47,1208,464,52,142,194,83,35,18,68,111,399,176,109,87,67,23,555,14322,5706,556,1720,2277,1185,440,226,888,1286,4845,2167,1357,1069,841,301,0.31746031746,0.419736842105,0.451219512195,4
NYK,2003,2892,6622,1363,1703,859,2417,3276,1760,1844,568,1134,271,540,7687,2942,6524,1620,2120,947,2576,3523,1747,1649,656,1096,341,400,7906,92.1869165,0.408536585366,52,1398,559,74,173,248,119,39,25,87,132,480,212,131,102,91,31,529,14557,6035,764,2011,2775,1228,421,380,949,1347,4953,2278,1641,1223,727,254,0.39177747073,0.475683969833,0.475609756098,4
ORL,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,905,362,60,106,167,100,28,17,67,95,309,142,99,75,11,2,534,12568,5435,732,1486,2219,1421,408,219,944,1227,4496,2072,1492,1137,456,152,0.46511627907,0.43115942029,0,0
ORL,1990,3457,7525,2060,2725,1304,2465,3769,1993,1975,617,1407,294,116,9090,3864,7757,1897,2502,1173,2569,3742,2333,2060,734,1216,556,196,9821,107.1437,0.219512195122,51,1006,407,68,124,193,100,34,17,69,106,341,156,121,89,17,4,440,9502,3842,516,1072,1588,920,315,133,609,920,3244,1452,983,716,602,221,0.219512195122,0.43115942029,0.378048780488,3
ORL,1991,3377,7390,1939,2586,1268,2447,3715,1901,1975,609,1399,300,193,8887,3659,7494,1888,2476,1134,2534,3668,2225,2021,720,1215,605,209,9415,104.705755,0.298780487805,61,1437,609,86,173,259,137,45,23,98,141,515,233,171,127,43,14,426,9233,3740,490,1063,1554,864,305,158,603,929,3166,1436,930,674,531,193,0.298780487805,0.43115942029,0.256097560976,2
ORL,1992,3259,7179,1755,2357,1202,2379,3581,1800,1976,622,1390,336,233,8507,3440,7138,1854,2444,1101,2472,3573,2106,1939,748,1243,594,219,8953,101.294995,0.317073170732,52,1293,538,71,148,220,117,37,19,84,125,453,206,141,104,55,20,490,11527,5097,687,1502,2189,975,319,283,713,1079,4007,1957,1459,949,607,232,0.317073170732,0.43115942029,0.5,5
ORL,1993,3238,6905,1757,2381,1105,2447,3553,1872,1951,592,1409,417,257,8491,3366,7150,1756,2371,1136,2358,3494,2093,1935,753,1195,467,231,8720,99.7729215,0.378048780488,53,1255,521,66,157,223,113,36,28,81,123,429,200,141,105,46,16,477,11492,4844,703,1583,2287,990,339,399,712,1128,3865,1864,1389,923,533,192,0,0.494845360825,0.609756097561,6
ORL,1994,3299,6795,1705,2420,1108,2461,3569,2011,1819,612,1378,461,355,8659,3285,7190,1603,2176,1181,2288,3469,2097,1909,735,1173,421,272,8445,98.330631,0.55487804878,44,1204,528,86,161,248,106,38,34,74,105,428,207,139,93,56,19,604,15860,6616,964,2178,3143,1474,517,511,942,1407,5367,2573,1761,1181,824,287,0.588235294118,0.494845360825,0.69512195122,6
ORL,1995,3400,6891,1619,2405,1163,2406,3569,2175,1719,677,1312,472,458,8878,3252,7109,1542,2076,1166,2265,3432,2044,1899,728,1231,404,382,8429,97.8223495,0.65243902439,39,1028,443,71,123,194,107,36,25,63,91,348,172,115,75,64,23,582,15082,6217,890,2023,2913,1439,515,372,895,1349,5077,2418,1668,1109,785,271,0.624214734437,0.494845360825,0.731707317073,7
ORL,1996,3331,6769,1595,2348,1057,2429,3486,2180,1717,667,1228,447,572,8831,3151,6914,1529,2071,1111,2295,3407,1927,1890,672,1236,345,482,8313,96.243229,0.713414634146,40,1052,425,59,110,170,113,34,17,64,88,327,154,109,82,92,35,604,15780,6310,886,1912,2798,1558,536,303,993,1372,5193,2372,1685,1261,867,303,0.686480066102,0.420756013746,0.548780487805,5
ORL,1997,3021,6568,1508,2103,1018,2311,3329,1884,1676,678,1205,384,594,8145,3013,6593,1430,1948,1083,2381,3465,1833,1798,674,1276,370,475,7931,92.611389,0.640243902439,39,1014,404,51,103,155,96,37,19,61,79,327,147,108,80,84,28,610,16023,6528,769,1751,2520,1835,626,290,1031,1316,5361,2451,1745,1311,927,314,0,0.59367194005,0.5,5
ORL,1998,2805,6476,1513,2056,1124,2212,3336,1691,1630,671,1254,402,430,7553,2948,6455,1331,1814,1084,2333,3417,1769,1817,725,1286,402,384,7611,90.449886,0.524390243902,43,1117,426,71,128,200,90,37,25,64,89,360,160,119,86,60,19,627,16375,7022,945,1951,2896,1507,583,317,974,1329,5787,2681,1859,1412,738,247,0.5,0.59367194005,0.66,6
ORL,1999,2229,5199,1214,1695,933,1824,2757,1380,1276,572,1038,327,258,5930,2319,5158,999,1377,842,1846,2688,1389,1488,607,1061,313,271,5909,90.4869385,0.58,32,742,261,45,78,124,56,28,16,44,67,226,100,79,54,18,6,410,9389,3501,498,1204,1702,742,326,217,545,862,2943,1324,981,698,449,154,0,0.497175141243,0.5,5
ORL,2000,2428,5478,1225,1697,916,1992,2909,1388,1451,619,1131,340,258,6339,2392,5387,1132,1545,844,1948,2793,1515,1559,596,1175,357,330,6246,95.3496555,0.58,37,877,373,44,100,144,97,34,20,63,81,311,140,98,73,55,18,492,11323,4642,476,1290,1766,1249,441,233,735,1056,3855,1734,1212,894,793,280,0.5,0.497175141243,0.524390243902,5
ORL,2001,3091,6943,1525,2105,1107,2495,3602,1756,2019,708,1329,474,392,8099,2953,6709,1726,2335,1077,2541,3618,1892,1977,709,1406,457,398,8030,97.653244,0.512195121951,40,990,408,55,122,177,88,32,22,58,92,350,154,100,74,69,24,552,14151,6295,748,1973,2722,1296,491,416,870,1258,5138,2402,1638,1219,772,272,0.505813953488,0.497175141243,0.536585365854,5
ORL,2002,3050,6883,1461,1992,1005,2445,3450,1803,1885,669,1150,432,555,8116,2973,6664,1677,2280,1073,2621,3695,1861,1841,676,1283,411,387,8011,95.382587,0.530487804878,39,1002,408,47,112,159,105,33,16,52,89,343,150,96,74,86,33,438,11387,4926,664,1595,2260,1089,408,266,713,1050,3970,1836,1389,1040,599,213,0.517441860465,0.497175141243,0.512195121951,5
ORL,2003,3017,6828,1531,1998,950,2416,3366,1740,1794,680,1111,342,594,8159,3061,6716,1559,2072,1028,2614,3643,1883,1780,650,1263,395,407,8089,95.0769385,0.524390243902,44,1020,434,50,114,165,94,30,15,58,92,373,165,103,78,64,24,325,7901,3369,382,948,1330,864,252,131,512,715,2855,1289,929,677,323,113,0.514436895741,0.385842472582,0.256097560976,2
PHI,1985,3413,6912,2178,2794,1241,2373,3614,2015,2005,812,1601,593,44,9049,3460,7146,1807,2382,1209,2205,3414,2100,2223,779,1546,437,63,8791,102.95401,0.670731707317,41,1056,523,72,117,190,104,44,30,84,105,402,199,155,122,12,3,416,11584,5881,601,1631,2395,1392,488,260,826,1039,4517,2288,1654,1233,249,70,0,0.43115942029,0.658536585366,6
PHI,1986,3439,7025,2223,2846,1313,2371,3684,2008,1884,839,1585,512,55,9156,3554,7242,1701,2219,1186,2200,3386,2197,2198,777,1527,430,81,8891,103.40222,0.682926829268,43,1255,608,79,147,227,137,51,28,97,121,472,236,173,129,22,6,559,15359,7595,796,1912,2846,1827,620,286,1150,1420,5858,2915,2251,1678,301,86,0.63829787234,0.43115942029,0.548780487805,5
PHI,1987,3385,6925,2050,2713,1252,2352,3604,1980,1786,815,1557,515,69,8890,3576,7266,1549,2045,1201,2215,3416,2228,2084,807,1446,457,100,8801,101.74272,0.603658536585,41,1143,514,78,149,227,111,43,25,85,111,396,197,151,114,14,3,542,13431,5993,816,1756,2572,1454,515,271,975,1297,4696,2317,1718,1289,244,68,0.589263878699,0.442300357918,0.439024390244,4
PHI,1988,3274,6788,2029,2674,1198,2317,3515,1920,1820,720,1476,502,120,8698,3519,7133,1596,2106,1161,2213,3375,2209,2050,765,1326,443,131,8765,99.524405,0.493902439024,38,1016,497,70,130,201,102,40,22,77,89,381,187,152,118,16,3,539,13581,6150,743,1657,2400,1528,587,218,930,1146,4800,2336,1709,1326,457,151,0.410256410256,0.453441295547,0.560975609756,5
PHI,1989,3357,6993,2028,2617,1181,2331,3512,2003,1793,680,1323,409,178,8920,3579,7179,1602,2093,1129,2318,3447,2249,2051,679,1274,443,156,8918,99.92281,0.5,41,1093,531,80,146,226,95,33,23,71,95,406,200,154,122,25,7,529,13273,6105,842,1843,2685,1196,460,285,866,1200,4739,2310,1711,1331,454,152,0.475716440422,0.453441295547,0.646341463415,6
PHI,1990,3468,7114,1973,2506,1127,2381,3508,2021,1709,688,1211,359,196,9106,3537,7206,1574,2038,1131,2384,3515,2218,1964,638,1251,412,191,8840,99.878571,0.603658536585,38,1028,464,68,134,203,84,31,31,60,87,370,179,125,98,25,7,594,15278,6478,948,2119,3067,1409,544,385,946,1323,5135,2458,1806,1402,484,160,0.58037084399,0.453441295547,0.536585365854,5
PHI,1991,3363,6976,1922,2437,1047,2451,3498,1878,1663,682,1219,422,192,8840,3476,7274,1486,1924,1134,2437,3572,2187,1903,663,1205,385,204,8643,99.197193,0.591463414634,37,900,432,59,106,166,78,33,21,56,77,331,162,124,97,29,9,449,11473,5245,838,1678,2516,967,405,302,768,1000,4007,1956,1568,1194,415,136,0.576449275362,0.453441295547,0.426829268293,4
PHI,1992,3238,6843,1812,2316,1021,2402,3423,1789,1605,685,1234,480,211,8499,3492,7288,1381,1783,1163,2442,3605,2223,1814,688,1180,422,192,8559,97.699661,0.481707317073,46,1198,509,63,137,200,92,40,42,64,100,405,196,122,100,39,15,571,14259,5724,755,1748,2504,1185,491,420,807,1163,4618,2184,1480,1173,491,181,0,0.414680406213,0.317073170732,3
PHI,1993,3206,6918,1766,2263,1044,2370,3414,1896,1593,682,1300,524,278,8457,3557,7346,1396,1825,1214,2499,3714,2316,1778,733,1237,472,234,8745,98.763004,0.371951219512,46,1151,521,55,114,170,105,33,26,67,82,429,206,120,94,38,14,536,13289,5607,576,1540,2117,1139,394,412,782,1135,4557,2180,1417,1100,400,146,0.269230769231,0.296296296296,0.30487804878,3
PHI,1994,3164,6947,1642,2185,1021,2412,3434,1932,1546,667,1365,545,324,8294,3607,7443,1357,1811,1230,2620,3850,2381,1759,793,1240,438,271,8843,99.7344855,0.310975609756,40,902,386,51,101,152,63,26,21,54,73,329,152,95,69,35,11,377,8415,3507,465,999,1464,563,245,241,473,766,2984,1380,846,644,302,107,0.638081395349,0.403587443946,0.292682926829,2
PHI,1995,3026,6698,1538,2118,1058,2312,3370,1696,1661,653,1361,550,336,7926,3324,7000,1433,1900,1172,2462,3634,2174,1794,759,1244,403,365,8447,95.744976,0.298780487805,44,1059,411,61,133,194,85,32,29,66,95,350,155,114,83,54,17,489,11599,4870,685,1544,2230,903,344,325,764,1096,4038,1831,1380,1057,481,153,0.471922858763,0.403587443946,0.219512195122,2
PHI,1996,2872,6497,1614,2194,1068,2195,3263,1597,1806,643,1384,498,423,7783,3192,6729,1520,2021,1153,2397,3551,2050,1885,717,1293,445,496,8401,93.910442,0.256097560976,47,1135,435,71,146,217,81,35,25,65,94,362,162,128,94,50,16,468,11677,5070,718,1595,2314,915,402,240,749,939,4191,1856,1575,1198,536,166,0,0.274509803922,0.268292682927,2
PHI,1997,2899,6634,1719,2356,1149,2258,3407,1662,1755,663,1425,407,462,7980,3299,6920,1518,2060,1175,2465,3640,2087,1960,772,1283,481,542,8658,95.989147,0.243902439024,49,1245,507,78,147,226,106,39,30,86,115,421,187,147,109,66,21,616,16849,7471,940,2278,3219,1458,539,426,1157,1559,6240,2805,2145,1644,681,220,0.548149705635,0.562430939227,0.378048780488,3
PHI,1998,2920,6629,1755,2401,1196,2324,3520,1712,1805,706,1395,442,338,7933,3110,6742,1608,2198,1150,2397,3547,1996,1956,794,1298,501,471,8299,95.144829,0.323170731707,43,938,354,65,118,183,75,35,23,57,101,288,134,104,72,38,12,570,14297,5446,844,2043,2887,1063,503,399,873,1462,4585,2093,1551,1128,433,136,0.426829268293,0.562430939227,0.56,5
PHI,1999,2246,5146,1403,1919,927,1861,2788,1331,1515,635,1088,380,170,6067,2252,5112,1296,1775,867,1871,2738,1463,1544,600,1107,385,312,6113,92.14843,0.469024390244,33,881,340,60,107,167,77,36,22,55,85,287,129,105,72,30,9,501,12909,4920,712,1665,2377,1145,486,282,790,1214,4131,1860,1439,1020,546,177,0.456265769554,0.562430939227,0.59756097561,5
PHI,2000,2324,5329,1325,1856,938,1948,2886,1375,1545,666,1053,328,153,6127,2233,5189,1225,1644,842,1951,2793,1413,1581,533,1170,396,329,6020,93.468151,0.578780487805,31,819,318,55,108,163,66,29,21,50,75,269,117,100,71,33,10,510,13208,5027,742,1841,2583,1124,455,383,810,1200,4165,1873,1498,1077,632,204,0.56071964018,0.562430939227,0.682926829268,6
PHI,2001,2947,6631,1637,2251,1111,2534,3645,1754,1806,740,1257,397,235,7767,2869,6647,1376,1830,1025,2433,3458,1799,1956,651,1330,493,422,7536,93.836464,0.640243902439,35,936,366,60,119,179,93,33,22,59,84,311,134,112,83,42,13,406,10984,4324,644,1572,2217,963,379,336,718,1019,3513,1599,1360,1009,370,115,0.617287784679,0.562430939227,0.524390243902,5
PHI,2002,2853,6461,1668,2190,1083,2567,3650,1665,1659,697,1203,385,238,7612,2821,6599,1296,1729,983,2357,3340,1769,1881,663,1180,458,432,7371,91.279938,0.603658536585,36,965,399,60,119,180,82,32,15,59,85,340,150,113,84,45,15,445,11508,4707,643,1639,2283,983,407,202,750,1108,3888,1750,1428,1057,465,148,0.582430213465,0.562430939227,0.585365853659,5
PHI,2003,2889,6538,1693,2179,1067,2474,3541,1704,1725,774,1166,323,229,7702,2823,6431,1448,1916,944,2374,3318,1788,1855,646,1250,482,445,7541,91.7283135,0.55487804878,37,1038,456,54,119,173,98,42,14,67,83,385,168,131,103,48,15,387,10999,4900,476,1424,1900,1090,418,188,774,903,4114,1811,1399,1078,613,199,0,0.432692307692,0.40243902439,4
PHO,1985,3592,7182,1715,2242,1046,2361,3407,2274,2090,710,1517,368,80,8979,3557,7185,1856,2417,1095,2374,3469,2120,2028,723,1474,354,59,9029,104.35932,0.469512195122,40,884,424,55,97,152,97,31,19,70,100,338,170,106,81,11,3,487,11614,5584,684,1474,2159,1228,416,292,824,1276,4463,2240,1412,1070,117,31,0.464289958408,0.514675767918,0.390243902439,3
PHO,1986,3512,7068,1853,2481,1030,2437,3467,2303,2147,750,1673,364,62,8940,3587,7308,1898,2493,1131,2340,3471,2165,2117,806,1491,438,77,9149,106.18346,0.414634146341,49,1274,640,68,155,223,155,52,26,107,139,494,252,174,133,8,1,634,15944,7698,867,1939,2806,1738,591,384,1059,1660,6118,3074,1879,1455,277,94,0.406886657102,0.52656865319,0.439024390244,4
PHO,1987,3546,7091,1924,2591,1073,2407,3481,2313,2153,738,1630,388,49,9067,3596,7321,1991,2631,1186,2310,3496,2197,2125,820,1471,450,106,9289,106.087845,0.414634146341,51,1284,629,66,137,203,152,45,23,98,139,501,249,157,122,27,8,725,18789,8954,1024,2227,3251,2013,652,410,1258,1902,7158,3538,2218,1734,415,143,0,0.341463414634,0.341463414634,3
PHO,1988,3563,7246,1790,2349,1113,2372,3485,2343,2046,689,1455,375,89,9006,3616,7292,1932,2538,1169,2385,3555,2235,1967,754,1362,438,125,9289,104.095325,0.390243902439,49,1172,497,68,131,200,116,39,17,75,117,407,190,133,103,36,12,768,19202,8082,1021,2194,3215,1751,654,357,1082,1754,6459,3087,2076,1628,762,280,0,0.512714370195,0.670731707317,6
PHO,1989,3652,7423,1866,2397,1104,2499,3603,2306,1989,684,1346,384,143,9314,3599,7492,1829,2407,1178,2437,3615,2195,1979,667,1332,434,154,9182,105.31472,0.506097560976,43,1139,562,71,141,213,128,39,22,77,106,448,218,146,113,34,11,679,17106,7711,929,2022,2951,1698,578,360,1076,1604,6065,2916,2082,1636,687,243,0.659574468085,0.512714370195,0.658536585366,6
PHO,1990,3649,7342,2105,2655,1074,2635,3709,2194,1879,680,1277,458,172,9575,3558,7662,1661,2235,1227,2396,3623,2145,2104,651,1311,411,190,8968,105.42085,0.664634146341,40,1086,537,73,137,211,113,37,27,71,103,419,206,146,115,26,8,712,18306,8504,1089,2287,3377,1677,592,423,1182,1743,6803,3281,2220,1717,652,225,0.651215805471,0.512714370195,0.670731707317,6
PHO,1991,3558,7169,2111,2698,1092,2624,3717,2159,1837,677,1288,518,157,9385,3495,7543,1645,2203,1198,2316,3515,2048,2105,679,1268,429,191,8826,103.5584,0.664634146341,39,951,436,62,120,183,104,32,26,58,88,326,163,133,104,19,6,674,16422,7037,916,2061,2977,1643,559,390,1011,1568,5452,2641,1978,1526,649,228,0.647009966777,0.512714370195,0.646341463415,6
PHO,1992,3563,7209,1962,2538,1110,2578,3688,2205,1851,680,1272,558,182,9271,3445,7488,1687,2225,1206,2321,3528,1940,1995,670,1270,478,181,8759,102.85732,0.658536585366,41,989,513,61,124,185,124,36,18,68,88,385,190,156,118,42,13,629,16281,7516,1005,2203,3209,1805,596,345,1134,1556,5698,2800,2215,1673,727,240,0,0.618947368421,0.756097560976,7
PHO,1993,3523,7156,1886,2468,1114,2534,3648,2144,1795,712,1300,518,312,9246,3464,7392,1585,2142,1168,2330,3498,2008,1986,683,1293,502,215,8729,102.065335,0.701219512195,41,1008,451,74,122,196,109,35,20,61,81,341,167,131,98,49,17,591,14724,6273,940,1985,2925,1610,526,287,948,1297,4784,2348,1819,1361,653,215,0.707547169811,0.618947368421,0.682926829268,6
PHO,1994,3461,7086,1793,2420,1180,2481,3662,2174,1689,748,1332,457,371,9087,3439,7221,1470,2038,1102,2281,3383,2130,1955,728,1291,474,266,8615,100.384554,0.719512195122,42,1267,603,87,149,236,127,45,21,75,100,474,228,158,121,71,25,703,18629,8325,1130,2517,3647,1850,651,321,1150,1680,6376,3115,2319,1782,888,311,0.690730106645,0.618947368421,0.719512195122,7
PHO,1995,3392,7023,1725,2326,1123,2428,3551,2229,1739,716,1236,386,464,8974,3349,7049,1514,2068,1062,2339,3401,2151,1948,703,1269,414,404,8617,98.671501,0.701219512195,42,1124,506,79,140,219,114,37,20,65,100,398,192,141,106,40,13,587,15747,7120,1004,2153,3157,1465,521,314,954,1331,5522,2696,1999,1520,602,206,0.690217391304,0.565830869308,0.5,5
PHO,1996,3257,6820,1842,2412,1018,2452,3470,2099,1807,655,1187,321,455,8812,3268,6900,1565,2110,1020,2406,3427,2118,2018,622,1238,405,538,8640,97.283363,0.609756097561,39,1049,438,61,115,177,106,33,17,63,92,354,163,114,85,75,26,621,16437,7015,859,2008,2868,1802,538,285,1004,1383,5712,2668,1800,1389,820,290,0.528301886792,0.54837399182,0.487804878049,4
PHO,1997,3151,6689,1762,2298,962,2438,3401,2034,1751,643,1193,326,427,8491,3200,6827,1503,2033,1025,2421,3447,2042,1925,624,1244,396,548,8451,95.930641,0.493902439024,36,1105,496,54,117,171,114,38,20,69,91,402,181,123,92,109,40,628,17713,8082,833,1997,2831,2130,626,380,1178,1507,6633,3037,2079,1577,1198,429,0.53164556962,0.584033613445,0.682926829268,6
PHO,1998,3140,6707,1538,2036,953,2414,3367,2095,1746,710,1208,375,479,8298,3053,6718,1483,2017,1049,2402,3451,1899,1804,691,1330,347,469,8059,95.158123,0.585365853659,36,918,378,46,104,151,99,34,18,61,82,321,144,90,68,64,21,495,12704,5429,649,1558,2208,1280,481,273,847,1189,4712,2078,1279,958,915,314,0.597218133647,0.584033613445,0.54,5
PHO,1999,2467,5357,1191,1581,794,1935,2729,1686,1393,600,958,314,346,6472,2347,5277,1175,1637,832,1924,2757,1433,1417,565,1087,264,333,6203,93.3373185,0.611463414634,26,727,286,41,84,125,84,27,13,48,61,243,108,78,57,38,12,594,16198,6955,826,2059,2885,1847,630,413,1127,1493,5796,2630,1837,1366,974,328,0.586112329969,0.547491259277,0.646341463415,6
PHO,2000,2445,5387,1195,1574,810,1988,2798,1673,1497,594,1024,316,359,6445,2298,5300,1240,1714,842,1985,2828,1382,1429,571,1116,315,337,6174,94.2668535,0.593170731707,32,881,343,48,97,146,101,35,14,54,75,287,129,87,65,52,18,582,15363,6111,771,1932,2704,1662,618,324,976,1348,5232,2326,1532,1124,982,335,0.619718309859,0.510948905109,0.621951219512,6
PHO,2001,3018,6764,1478,1953,996,2543,3539,2001,1918,759,1287,431,395,7910,2808,6543,1624,2166,986,2526,3513,1676,1806,707,1401,420,365,7606,95.652626,0.634146341463,37,943,352,52,116,168,98,35,22,54,79,293,134,91,68,44,14,461,12852,5131,544,1511,2055,1423,489,249,757,1001,4295,1957,1271,952,782,264,0.612184736325,0.487617309698,0.439024390244,4
PHO,2002,3020,6845,1370,1801,1021,2479,3500,1871,1824,721,1187,414,345,7756,2874,6542,1564,2070,966,2540,3505,1737,1669,683,1291,445,380,7693,94.1802365,0.530487804878,46,1174,440,73,157,230,104,41,30,66,107,384,175,104,76,38,12,446,11847,4769,613,1527,2141,1229,471,280,744,1034,3979,1824,1284,946,555,181,0.354838709677,0.464285714286,0.536585365854,5
PHO,2003,3051,6855,1340,1779,1060,2435,3495,1778,1792,666,1166,402,376,7818,2935,6660,1495,1973,1030,2489,3519,1822,1641,662,1220,460,434,7799,93.4455985,0.487804878049,44,1134,447,61,137,198,120,40,20,72,103,394,174,104,78,61,20,368,9875,4171,491,1288,1780,1126,378,202,667,904,3501,1591,1106,827,503,167,0.438782991202,0.389800514801,0.353658536585,3
POR,1985,3670,7281,1995,2652,1226,2246,3472,2153,2045,817,1482,456,38,9373,3631,7218,1767,2317,1163,2260,3424,2177,2172,687,1620,449,58,9088,105.153475,0.548780487805,41,1158,580,71,129,200,126,43,26,82,111,446,228,157,121,10,2,635,17351,8410,909,2140,3110,2079,691,374,1182,1600,6732,3235,2279,1748,562,189,0.540103574586,0.519153802173,0.487804878049,4
POR,1986,3659,7327,2072,2733,1177,2307,3484,2202,2081,840,1505,436,62,9452,3667,7371,1864,2453,1223,2349,3572,2244,2211,743,1626,442,71,9269,107.04204,0.5,36,918,446,59,106,166,91,34,23,68,100,339,172,127,99,10,2,490,12990,6482,722,1632,2402,1394,477,282,903,1299,5141,2495,1764,1347,421,142,0,0.522988505747,0.59756097561,5
POR,1987,3630,7265,2205,2863,1166,2364,3531,2269,2143,813,1537,371,86,9551,3643,7386,1994,2613,1193,2320,3514,2221,2245,747,1574,449,99,9379,107.65742,0.542682926829,40,951,457,56,102,158,108,37,16,70,104,345,173,135,105,14,4,544,13984,6833,650,1608,2309,1608,534,247,922,1330,5479,2651,1745,1354,513,174,0.581395348837,0.522988505747,0.646341463415,6
POR,1988,3655,7354,2174,2814,1215,2452,3667,2333,2086,746,1448,367,107,9592,3570,7432,2009,2610,1180,2339,3520,2171,2181,691,1473,424,128,9278,106.972175,0.621951219512,37,919,437,55,101,156,118,36,16,67,92,334,167,125,97,16,5,545,13345,6242,735,1652,2388,1495,503,286,907,1320,4975,2394,1664,1284,490,168,0.604651162791,0.564587898359,0.475609756098,4
POR,1989,3678,7627,1934,2558,1317,2436,3753,2259,2058,777,1393,367,166,9456,3532,7331,1977,2568,1152,2395,3547,2113,2047,693,1506,367,169,9211,106.63771,0.560975609756,42,1260,620,95,165,261,139,50,26,83,125,498,243,167,126,24,7,802,21360,9494,1396,2799,4195,2069,800,511,1381,2208,7735,3653,2561,1886,861,302,0.368421052632,0.60618729097,0.719512195122,7
POR,1990,3633,7671,1910,2575,1369,2466,3836,2148,2037,788,1395,376,203,9380,3461,7274,1925,2502,1103,2374,3477,2049,2023,702,1529,395,213,9061,106.56047,0.59756097561,45,1247,610,89,145,235,135,48,24,83,125,498,236,161,123,43,14,902,23957,11187,1444,2932,4376,2499,912,505,1609,2400,9035,4326,2855,2151,1080,382,0.528870720491,0.60618729097,0.768292682927,7
